invoice,custID,prodID,amt,qty,discounted,SalesDate,Department
49186,29,104,281,151,0,10/23/2006 0:00,TPCW
54439,22,36,108,148,0,10/23/2006 0:00,TPCW
54729,4,85,164,34,0,10/23/2006 0:00,TPCW
1392,2,67,107,68,0,10/22/2006 0:00,TPCW
2120,26,2,153,181,0,10/22/2006 0:00,TPCW
6601,8,39,249,167,0,10/22/2006 0:00,TPCW
9475,7,65,368,23,0,10/22/2006 0:00,TPCW
10323,1,60,397,30,0,10/22/2006 0:00,TPCW
12622,36,19,385,144,0,10/22/2006 0:00,TPCW
18908,3,38,350,115,0,10/22/2006 0:00,TPCW
32537,5,48,208,61,0,10/22/2006 0:00,TPCW
32537,5,50,269,109,0,10/22/2006 0:00,TPCW
34108,11,81,183,150,0,10/22/2006 0:00,TPCW
34589,38,51,363,119,0,10/22/2006 0:00,TPCW
34589,38,2,175,16,0,10/22/2006 0:00,TPCW
44498,25,10,196,79,0,10/22/2006 0:00,TPCW
46803,35,22,398,181,0,10/22/2006 0:00,TPCW
54894,24,1,199,74,0,10/22/2006 0:00,TPCW
1023,11,97,272,106,0,10/21/2006 0:00,TPCW
4633,3,25,341,114,0,10/21/2006 0:00,TPCW
4633,3,69,109,86,0,10/21/2006 0:00,TPCW
9779,14,50,322,68,0,10/21/2006 0:00,TPCW
10543,5,89,220,131,0,10/21/2006 0:00,TPCW
12050,30,32,281,149,0,10/21/2006 0:00,TPCW
17979,1,78,249,87,0,10/21/2006 0:00,TPCW
23023,22,44,219,186,0,10/21/2006 0:00,TPCW
29236,23,32,227,122,0,10/21/2006 0:00,TPCW
29236,23,61,133,31,0,10/21/2006 0:00,TPCW
29443,19,90,277,195,0,10/21/2006 0:00,TPCW
36479,27,81,377,153,0,10/21/2006 0:00,TPCW
38024,35,6,396,144,0,10/21/2006 0:00,TPCW
40595,8,93,333,51,0,10/21/2006 0:00,TPCW
41138,40,25,345,88,0,10/21/2006 0:00,TPCW
42123,33,31,226,109,0,10/21/2006 0:00,TPCW
42123,33,24,279,180,0,10/21/2006 0:00,TPCW
43352,6,9,377,62,0,10/21/2006 0:00,TPCW
45382,32,89,294,121,0,10/21/2006 0:00,TPCW
45802,29,16,209,179,0,10/21/2006 0:00,TPCW
48746,10,60,388,114,0,10/21/2006 0:00,TPCW
48746,10,21,121,174,0,10/21/2006 0:00,TPCW
48906,7,97,234,44,0,10/21/2006 0:00,TPCW
51322,21,67,340,113,0,10/21/2006 0:00,TPCW
51322,21,45,140,44,0,10/21/2006 0:00,TPCW
52687,24,29,138,28,0,10/21/2006 0:00,TPCW
4779,30,70,191,21,0,10/20/2006 0:00,TPCW
4779,30,87,318,103,0,10/20/2006 0:00,TPCW
5004,21,17,348,165,0,10/20/2006 0:00,TPCW
6986,23,60,369,73,0,10/20/2006 0:00,TPCW
7350,19,13,139,144,0,10/20/2006 0:00,TPCW
10955,7,30,288,181,0,10/20/2006 0:00,TPCW
12117,40,6,332,151,0,10/20/2006 0:00,TPCW
12155,32,63,145,168,0,10/20/2006 0:00,TPCW
12155,32,81,368,99,0,10/20/2006 0:00,TPCW
18104,31,103,291,189,0,10/20/2006 0:00,TPCW
20807,6,47,326,24,0,10/20/2006 0:00,TPCW
23054,39,52,200,168,0,10/20/2006 0:00,TPCW
24034,34,60,302,106,0,10/20/2006 0:00,TPCW
26433,35,74,331,33,0,10/20/2006 0:00,TPCW
27179,1,9,389,105,0,10/20/2006 0:00,TPCW
30479,9,62,296,105,0,10/20/2006 0:00,TPCW
30812,11,61,348,122,0,10/20/2006 0:00,TPCW
31293,4,56,144,16,0,10/20/2006 0:00,TPCW
37257,26,46,328,16,0,10/20/2006 0:00,TPCW
41983,29,61,189,108,0,10/20/2006 0:00,TPCW
44646,3,36,361,157,0,10/20/2006 0:00,TPCW
44884,33,27,231,197,0,10/20/2006 0:00,TPCW
44884,33,29,195,120,0,10/20/2006 0:00,TPCW
45305,37,8,343,48,0,10/20/2006 0:00,TPCW
47133,38,23,387,181,0,10/20/2006 0:00,TPCW
48915,22,59,175,13,0,10/20/2006 0:00,TPCW
53313,2,29,319,14,0,10/20/2006 0:00,TPCW
124,12,65,178,33,0,10/19/2006 0:00,TPCW
273,36,77,287,181,0,10/19/2006 0:00,TPCW
495,7,69,364,58,0,10/19/2006 0:00,TPCW
3932,25,87,258,102,0,10/19/2006 0:00,TPCW
3932,25,6,370,106,0,10/19/2006 0:00,TPCW
7434,14,98,172,150,0,10/19/2006 0:00,TPCW
17547,1,21,240,156,0,10/19/2006 0:00,TPCW
20136,26,3,177,192,0,10/19/2006 0:00,TPCW
27759,23,47,269,45,0,10/19/2006 0:00,TPCW
36563,24,60,249,52,0,10/19/2006 0:00,TPCW
37192,22,30,146,55,0,10/19/2006 0:00,TPCW
37912,19,1,359,182,0,10/19/2006 0:00,TPCW
41245,27,62,398,19,0,10/19/2006 0:00,TPCW
41833,16,91,262,192,0,10/19/2006 0:00,TPCW
44794,18,55,293,64,0,10/19/2006 0:00,TPCW
48729,9,14,197,134,0,10/19/2006 0:00,TPCW
48729,9,86,274,127,0,10/19/2006 0:00,TPCW
48884,5,63,102,176,0,10/19/2006 0:00,TPCW
51597,35,101,353,90,0,10/19/2006 0:00,TPCW
51597,35,81,337,139,0,10/19/2006 0:00,TPCW
54986,37,49,147,188,0,10/19/2006 0:00,TPCW
1463,19,77,343,172,0,10/18/2006 0:00,TPCW
5673,3,89,115,19,0,10/18/2006 0:00,TPCW
10563,9,49,347,105,0,10/18/2006 0:00,TPCW
13191,23,52,388,79,0,10/18/2006 0:00,TPCW
21817,10,26,202,162,0,10/18/2006 0:00,TPCW
23159,26,48,286,117,0,10/18/2006 0:00,TPCW
23159,26,63,231,46,0,10/18/2006 0:00,TPCW
26840,27,33,159,27,0,10/18/2006 0:00,TPCW
27051,13,88,117,115,0,10/18/2006 0:00,TPCW
37631,40,47,261,34,0,10/18/2006 0:00,TPCW
38943,28,71,250,52,0,10/18/2006 0:00,TPCW
40972,12,59,172,30,0,10/18/2006 0:00,TPCW
42481,15,104,135,157,0,10/18/2006 0:00,TPCW
43129,30,75,185,150,0,10/18/2006 0:00,TPCW
43129,30,87,371,191,0,10/18/2006 0:00,TPCW
43487,8,68,111,39,0,10/18/2006 0:00,TPCW
47360,31,40,306,86,0,10/18/2006 0:00,TPCW
4736,11,78,121,39,0,10/17/2006 0:00,TPCW
4736,11,70,256,16,0,10/17/2006 0:00,TPCW
5335,18,8,396,89,0,10/17/2006 0:00,TPCW
8177,16,94,238,121,0,10/17/2006 0:00,TPCW
8744,12,94,382,152,0,10/17/2006 0:00,TPCW
9505,25,25,252,11,0,10/17/2006 0:00,TPCW
10607,5,50,194,24,0,10/17/2006 0:00,TPCW
14815,23,94,285,109,0,10/17/2006 0:00,TPCW
23908,10,96,226,117,0,10/17/2006 0:00,TPCW
25053,35,7,303,191,0,10/17/2006 0:00,TPCW
26170,20,33,152,175,0,10/17/2006 0:00,TPCW
28436,2,38,283,150,0,10/17/2006 0:00,TPCW
28436,2,24,254,42,0,10/17/2006 0:00,TPCW
30527,13,51,337,118,0,10/17/2006 0:00,TPCW
34313,36,22,240,79,0,10/17/2006 0:00,TPCW
38706,3,77,117,143,0,10/17/2006 0:00,TPCW
39498,28,24,263,110,0,10/17/2006 0:00,TPCW
46316,38,72,233,18,0,10/17/2006 0:00,TPCW
50285,22,65,382,110,0,10/17/2006 0:00,TPCW
52107,6,71,350,180,0,10/17/2006 0:00,TPCW
54192,17,49,315,132,0,10/17/2006 0:00,TPCW
54192,17,39,377,195,0,10/17/2006 0:00,TPCW
5217,25,104,286,71,0,10/16/2006 0:00,TPCW
8636,30,42,372,24,0,10/16/2006 0:00,TPCW
9955,37,86,177,50,0,10/16/2006 0:00,TPCW
9955,37,55,108,87,0,10/16/2006 0:00,TPCW
10038,24,68,192,14,0,10/16/2006 0:00,TPCW
10038,24,97,105,122,0,10/16/2006 0:00,TPCW
11077,21,105,205,29,0,10/16/2006 0:00,TPCW
13996,28,8,353,98,0,10/16/2006 0:00,TPCW
16769,31,95,118,170,0,10/16/2006 0:00,TPCW
19515,10,93,373,30,0,10/16/2006 0:00,TPCW
21039,16,68,242,29,0,10/16/2006 0:00,TPCW
25418,14,27,241,35,0,10/16/2006 0:00,TPCW
27603,3,38,204,52,0,10/16/2006 0:00,TPCW
32544,22,27,129,134,0,10/16/2006 0:00,TPCW
32990,33,95,382,35,0,10/16/2006 0:00,TPCW
35775,15,62,255,16,0,10/16/2006 0:00,TPCW
36525,17,105,202,34,0,10/16/2006 0:00,TPCW
39708,39,24,291,197,0,10/16/2006 0:00,TPCW
41134,12,72,355,149,0,10/16/2006 0:00,TPCW
2066,5,11,238,127,0,10/15/2006 0:00,TPCW
2066,5,102,214,68,0,10/15/2006 0:00,TPCW
5595,38,100,214,52,0,10/15/2006 0:00,TPCW
6355,15,22,294,113,0,10/15/2006 0:00,TPCW
8055,3,75,122,164,0,10/15/2006 0:00,TPCW
17585,37,73,104,74,0,10/15/2006 0:00,TPCW
21524,28,80,227,174,0,10/15/2006 0:00,TPCW
23424,39,93,225,186,0,10/15/2006 0:00,TPCW
24307,10,35,325,90,0,10/15/2006 0:00,TPCW
24307,10,31,337,11,0,10/15/2006 0:00,TPCW
24321,8,33,394,97,0,10/15/2006 0:00,TPCW
26167,6,25,189,117,0,10/15/2006 0:00,TPCW
26167,6,55,252,183,0,10/15/2006 0:00,TPCW
31565,23,85,171,36,0,10/15/2006 0:00,TPCW
32547,27,48,321,124,0,10/15/2006 0:00,TPCW
32730,7,51,400,24,0,10/15/2006 0:00,TPCW
39855,33,86,157,117,0,10/15/2006 0:00,TPCW
40875,14,4,112,199,0,10/15/2006 0:00,TPCW
41481,13,66,231,115,0,10/15/2006 0:00,TPCW
41890,31,2,155,147,0,10/15/2006 0:00,TPCW
45849,16,80,400,83,0,10/15/2006 0:00,TPCW
46052,40,34,356,145,0,10/15/2006 0:00,TPCW
46052,40,16,280,136,0,10/15/2006 0:00,TPCW
49711,36,7,202,65,0,10/15/2006 0:00,TPCW
49711,36,4,400,36,0,10/15/2006 0:00,TPCW
51257,22,33,132,105,0,10/15/2006 0:00,TPCW
54169,11,31,219,23,0,10/15/2006 0:00,TPCW
1324,3,23,342,200,0,10/14/2006 0:00,TPCW
3092,4,32,308,62,0,10/14/2006 0:00,TPCW
5411,31,37,340,172,0,10/14/2006 0:00,TPCW
8406,6,94,156,124,0,10/14/2006 0:00,TPCW
11893,29,62,153,71,0,10/14/2006 0:00,TPCW
12842,40,92,214,79,0,10/14/2006 0:00,TPCW
15604,9,82,205,165,0,10/14/2006 0:00,TPCW
15725,11,69,357,99,0,10/14/2006 0:00,TPCW
18238,28,11,371,34,0,10/14/2006 0:00,TPCW
20638,20,26,147,134,0,10/14/2006 0:00,TPCW
35166,10,90,214,141,0,10/14/2006 0:00,TPCW
41130,39,20,261,28,0,10/14/2006 0:00,TPCW
44836,2,28,282,69,0,10/14/2006 0:00,TPCW
45652,1,19,325,168,0,10/14/2006 0:00,TPCW
45652,1,62,283,127,0,10/14/2006 0:00,TPCW
49622,12,61,276,35,0,10/14/2006 0:00,TPCW
49622,12,86,201,24,0,10/14/2006 0:00,TPCW
51983,35,47,221,128,0,10/14/2006 0:00,TPCW
51983,35,24,213,78,0,10/14/2006 0:00,TPCW
55539,26,79,129,62,0,10/14/2006 0:00,TPCW
853,30,75,285,155,0,10/13/2006 0:00,TPCW
2730,35,68,175,176,0,10/13/2006 0:00,TPCW
5499,20,10,146,19,0,10/13/2006 0:00,TPCW
8356,34,57,108,17,0,10/13/2006 0:00,TPCW
9323,15,79,367,133,0,10/13/2006 0:00,TPCW
9323,15,59,138,191,0,10/13/2006 0:00,TPCW
10505,39,42,172,124,0,10/13/2006 0:00,TPCW
16181,9,54,396,117,0,10/13/2006 0:00,TPCW
18050,12,3,289,65,0,10/13/2006 0:00,TPCW
24896,26,23,241,61,0,10/13/2006 0:00,TPCW
25783,11,69,269,60,0,10/13/2006 0:00,TPCW
26802,6,33,134,96,0,10/13/2006 0:00,TPCW
29485,21,102,174,29,0,10/13/2006 0:00,TPCW
32691,22,13,193,63,0,10/13/2006 0:00,TPCW
36660,17,105,354,13,0,10/13/2006 0:00,TPCW
36660,17,54,252,190,0,10/13/2006 0:00,TPCW
36881,1,104,259,111,0,10/13/2006 0:00,TPCW
40984,36,76,291,24,0,10/13/2006 0:00,TPCW
41242,18,45,338,18,0,10/13/2006 0:00,TPCW
43722,14,93,293,140,0,10/13/2006 0:00,TPCW
49628,5,89,124,23,0,10/13/2006 0:00,TPCW
2241,31,22,339,112,0,10/12/2006 0:00,TPCW
7036,23,47,134,12,0,10/12/2006 0:00,TPCW
7520,4,3,324,108,0,10/12/2006 0:00,TPCW
7995,9,84,310,100,0,10/12/2006 0:00,TPCW
11869,2,28,245,72,0,10/12/2006 0:00,TPCW
12298,12,12,292,136,0,10/12/2006 0:00,TPCW
19345,30,14,132,82,0,10/12/2006 0:00,TPCW
21260,10,49,121,97,0,10/12/2006 0:00,TPCW
21433,16,11,140,116,0,10/12/2006 0:00,TPCW
21433,16,86,333,125,0,10/12/2006 0:00,TPCW
23224,3,91,350,98,0,10/12/2006 0:00,TPCW
24060,37,21,170,96,0,10/12/2006 0:00,TPCW
33975,17,26,134,77,0,10/12/2006 0:00,TPCW
34480,14,33,287,55,0,10/12/2006 0:00,TPCW
39103,1,91,366,75,0,10/12/2006 0:00,TPCW
42490,40,71,123,41,0,10/12/2006 0:00,TPCW
42508,36,7,259,154,0,10/12/2006 0:00,TPCW
50901,19,81,355,185,0,10/12/2006 0:00,TPCW
8310,37,84,322,70,0,10/11/2006 0:00,TPCW
8545,6,57,355,156,0,10/11/2006 0:00,TPCW
16685,5,38,276,66,0,10/11/2006 0:00,TPCW
23648,40,72,318,93,0,10/11/2006 0:00,TPCW
24492,3,92,325,167,0,10/11/2006 0:00,TPCW
25445,16,104,385,17,0,10/11/2006 0:00,TPCW
26083,33,36,286,198,0,10/11/2006 0:00,TPCW
35081,27,57,143,106,0,10/11/2006 0:00,TPCW
37797,35,72,220,114,0,10/11/2006 0:00,TPCW
45534,23,69,279,74,0,10/11/2006 0:00,TPCW
48319,26,12,260,133,0,10/11/2006 0:00,TPCW
48319,26,41,107,80,0,10/11/2006 0:00,TPCW
49475,12,4,188,27,0,10/11/2006 0:00,TPCW
54870,17,12,371,159,0,10/11/2006 0:00,TPCW
15390,39,21,112,80,0,10/10/2006 0:00,TPCW
20000,2,76,110,143,0,10/10/2006 0:00,TPCW
20000,2,43,106,176,0,10/10/2006 0:00,TPCW
20598,5,16,268,72,0,10/10/2006 0:00,TPCW
24835,15,56,165,198,0,10/10/2006 0:00,TPCW
25844,32,23,354,60,0,10/10/2006 0:00,TPCW
26072,18,57,276,167,0,10/10/2006 0:00,TPCW
27852,31,62,187,157,0,10/10/2006 0:00,TPCW
29994,29,45,208,163,0,10/10/2006 0:00,TPCW
30975,37,84,312,90,0,10/10/2006 0:00,TPCW
34954,28,55,379,51,0,10/10/2006 0:00,TPCW
36958,8,20,231,150,0,10/10/2006 0:00,TPCW
38292,21,67,115,45,0,10/10/2006 0:00,TPCW
42170,7,48,186,127,0,10/10/2006 0:00,TPCW
47437,33,95,137,75,0,10/10/2006 0:00,TPCW
51621,30,90,399,43,0,10/10/2006 0:00,TPCW
8421,26,43,393,54,0,10/9/2006 0:00,TPCW
14014,18,53,338,85,0,10/9/2006 0:00,TPCW
18684,25,54,204,168,0,10/9/2006 0:00,TPCW
21407,8,48,269,74,0,10/9/2006 0:00,TPCW
22722,36,73,195,109,0,10/9/2006 0:00,TPCW
24309,38,85,172,28,0,10/9/2006 0:00,TPCW
24309,38,71,189,88,0,10/9/2006 0:00,TPCW
24431,3,37,127,123,0,10/9/2006 0:00,TPCW
24431,3,71,146,173,0,10/9/2006 0:00,TPCW
31840,22,41,345,43,0,10/9/2006 0:00,TPCW
35670,5,103,243,33,0,10/9/2006 0:00,TPCW
40177,20,14,386,26,0,10/9/2006 0:00,TPCW
41597,37,16,353,26,0,10/9/2006 0:00,TPCW
45957,13,86,343,158,0,10/9/2006 0:00,TPCW
46517,6,28,216,116,0,10/9/2006 0:00,TPCW
47963,28,53,217,166,0,10/9/2006 0:00,TPCW
50281,14,2,124,12,0,10/9/2006 0:00,TPCW
50281,14,78,329,186,0,10/9/2006 0:00,TPCW
50484,40,77,318,22,0,10/9/2006 0:00,TPCW
5806,17,40,138,42,0,10/8/2006 0:00,TPCW
6720,3,32,119,64,0,10/8/2006 0:00,TPCW
10900,7,35,378,107,0,10/8/2006 0:00,TPCW
11351,18,90,392,37,0,10/8/2006 0:00,TPCW
11604,35,4,330,35,0,10/8/2006 0:00,TPCW
13301,34,105,294,29,0,10/8/2006 0:00,TPCW
22559,1,71,241,171,0,10/8/2006 0:00,TPCW
32480,5,87,158,25,0,10/8/2006 0:00,TPCW
36141,39,18,200,52,0,10/8/2006 0:00,TPCW
36141,39,46,350,27,0,10/8/2006 0:00,TPCW
37607,9,1,174,145,0,10/8/2006 0:00,TPCW
43598,19,29,268,95,0,10/8/2006 0:00,TPCW
46279,14,85,307,78,0,10/8/2006 0:00,TPCW
46775,38,64,187,84,0,10/8/2006 0:00,TPCW
50477,26,60,392,147,0,10/8/2006 0:00,TPCW
52572,10,42,396,127,0,10/8/2006 0:00,TPCW
54638,24,18,136,107,0,10/8/2006 0:00,TPCW
3296,24,90,306,35,0,10/7/2006 0:00,TPCW
5344,35,53,305,129,0,10/7/2006 0:00,TPCW
9027,5,39,188,73,0,10/7/2006 0:00,TPCW
11131,32,50,162,91,0,10/7/2006 0:00,TPCW
19489,30,94,237,83,0,10/7/2006 0:00,TPCW
19489,30,91,258,90,0,10/7/2006 0:00,TPCW
19530,39,80,267,169,0,10/7/2006 0:00,TPCW
23961,15,105,123,173,0,10/7/2006 0:00,TPCW
29509,21,25,106,165,0,10/7/2006 0:00,TPCW
30282,7,52,365,20,0,10/7/2006 0:00,TPCW
30556,10,105,188,154,0,10/7/2006 0:00,TPCW
32655,34,12,279,103,0,10/7/2006 0:00,TPCW
32655,34,71,164,130,0,10/7/2006 0:00,TPCW
33728,26,71,338,105,0,10/7/2006 0:00,TPCW
35082,22,66,154,49,0,10/7/2006 0:00,TPCW
37032,20,5,262,27,0,10/7/2006 0:00,TPCW
37636,13,46,125,92,0,10/7/2006 0:00,TPCW
38697,28,13,218,133,0,10/7/2006 0:00,TPCW
38885,17,19,387,64,0,10/7/2006 0:00,TPCW
39670,25,65,144,137,0,10/7/2006 0:00,TPCW
43760,14,13,112,74,0,10/7/2006 0:00,TPCW
46740,40,50,183,127,0,10/7/2006 0:00,TPCW
47846,18,91,200,21,0,10/7/2006 0:00,TPCW
1746,39,36,149,22,0,10/6/2006 0:00,TPCW
2130,25,83,149,185,0,10/6/2006 0:00,TPCW
8007,1,90,353,121,0,10/6/2006 0:00,TPCW
12977,12,1,227,131,0,10/6/2006 0:00,TPCW
22476,19,67,105,64,0,10/6/2006 0:00,TPCW
29394,34,11,116,163,0,10/6/2006 0:00,TPCW
35198,21,88,382,158,0,10/6/2006 0:00,TPCW
36208,29,80,209,189,0,10/6/2006 0:00,TPCW
37096,28,90,238,64,0,10/6/2006 0:00,TPCW
37517,24,82,338,56,0,10/6/2006 0:00,TPCW
37517,24,77,398,133,0,10/6/2006 0:00,TPCW
38400,35,71,136,158,0,10/6/2006 0:00,TPCW
41352,11,26,196,194,0,10/6/2006 0:00,TPCW
41352,11,21,164,12,0,10/6/2006 0:00,TPCW
42386,10,96,107,26,0,10/6/2006 0:00,TPCW
44922,15,94,260,140,0,10/6/2006 0:00,TPCW
50510,38,43,164,76,0,10/6/2006 0:00,TPCW
54442,27,3,206,90,0,10/6/2006 0:00,TPCW
497,8,81,301,74,0,10/5/2006 0:00,TPCW
497,8,16,169,66,0,10/5/2006 0:00,TPCW
497,8,25,283,25,0,10/5/2006 0:00,TPCW
10774,33,91,358,30,0,10/5/2006 0:00,TPCW
10774,33,48,256,148,0,10/5/2006 0:00,TPCW
11073,4,68,272,123,0,10/5/2006 0:00,TPCW
14240,20,69,334,24,0,10/5/2006 0:00,TPCW
16687,30,55,398,30,0,10/5/2006 0:00,TPCW
16687,30,40,273,44,0,10/5/2006 0:00,TPCW
17182,36,105,284,109,0,10/5/2006 0:00,TPCW
18258,15,52,173,92,0,10/5/2006 0:00,TPCW
18258,15,102,121,114,0,10/5/2006 0:00,TPCW
19520,27,41,136,49,0,10/5/2006 0:00,TPCW
24316,6,13,310,129,0,10/5/2006 0:00,TPCW
25549,3,70,369,49,0,10/5/2006 0:00,TPCW
28739,25,48,102,44,0,10/5/2006 0:00,TPCW
30013,24,78,320,110,0,10/5/2006 0:00,TPCW
30013,24,41,146,151,0,10/5/2006 0:00,TPCW
30213,9,82,180,124,0,10/5/2006 0:00,TPCW
30404,32,68,369,126,0,10/5/2006 0:00,TPCW
33951,11,76,195,119,0,10/5/2006 0:00,TPCW
36439,28,83,287,82,0,10/5/2006 0:00,TPCW
36439,28,86,175,37,0,10/5/2006 0:00,TPCW
42921,10,42,136,86,0,10/5/2006 0:00,TPCW
48741,18,69,144,111,0,10/5/2006 0:00,TPCW
48741,18,76,295,100,0,10/5/2006 0:00,TPCW
4037,11,67,232,172,0,10/4/2006 0:00,TPCW
7796,33,73,252,154,0,10/4/2006 0:00,TPCW
10164,25,86,221,175,0,10/4/2006 0:00,TPCW
10164,25,85,127,100,0,10/4/2006 0:00,TPCW
11185,5,76,292,51,0,10/4/2006 0:00,TPCW
12405,38,31,160,95,0,10/4/2006 0:00,TPCW
14894,6,7,103,32,0,10/4/2006 0:00,TPCW
17300,2,90,209,21,0,10/4/2006 0:00,TPCW
17300,2,105,324,102,0,10/4/2006 0:00,TPCW
22576,8,80,280,182,0,10/4/2006 0:00,TPCW
24592,15,75,248,67,0,10/4/2006 0:00,TPCW
25261,14,94,115,42,0,10/4/2006 0:00,TPCW
27533,20,28,132,29,0,10/4/2006 0:00,TPCW
30575,12,31,334,80,0,10/4/2006 0:00,TPCW
33916,10,17,151,23,0,10/4/2006 0:00,TPCW
36289,1,93,391,100,0,10/4/2006 0:00,TPCW
39220,34,91,315,35,0,10/4/2006 0:00,TPCW
40953,4,38,264,186,0,10/4/2006 0:00,TPCW
44592,40,74,301,11,0,10/4/2006 0:00,TPCW
46094,19,33,242,180,0,10/4/2006 0:00,TPCW
46269,39,93,213,78,0,10/4/2006 0:00,TPCW
48418,30,94,141,56,0,10/4/2006 0:00,TPCW
53339,23,34,314,50,0,10/4/2006 0:00,TPCW
54313,9,99,235,114,0,10/4/2006 0:00,TPCW
2810,28,37,375,197,0,10/3/2006 0:00,TPCW
6047,31,23,278,160,0,10/3/2006 0:00,TPCW
8873,10,23,136,136,0,10/3/2006 0:00,TPCW
9615,35,60,236,40,0,10/3/2006 0:00,TPCW
14859,38,3,125,175,0,10/3/2006 0:00,TPCW
18883,27,64,387,23,0,10/3/2006 0:00,TPCW
20495,3,39,399,43,0,10/3/2006 0:00,TPCW
22313,20,16,259,131,0,10/3/2006 0:00,TPCW
27907,2,103,187,45,0,10/3/2006 0:00,TPCW
28994,40,22,234,152,0,10/3/2006 0:00,TPCW
29198,21,30,136,135,0,10/3/2006 0:00,TPCW
29884,36,97,307,79,0,10/3/2006 0:00,TPCW
32124,23,100,183,107,0,10/3/2006 0:00,TPCW
44132,29,60,125,79,0,10/3/2006 0:00,TPCW
50317,32,12,235,179,0,10/3/2006 0:00,TPCW
51083,24,101,238,85,0,10/3/2006 0:00,TPCW
51714,33,28,242,108,0,10/3/2006 0:00,TPCW
54478,37,6,149,13,0,10/3/2006 0:00,TPCW
1977,40,25,109,24,0,10/2/2006 0:00,TPCW
1977,40,103,227,76,0,10/2/2006 0:00,TPCW
11911,16,47,266,135,0,10/2/2006 0:00,TPCW
12258,8,3,114,64,0,10/2/2006 0:00,TPCW
16085,35,39,120,116,0,10/2/2006 0:00,TPCW
16085,35,33,220,131,0,10/2/2006 0:00,TPCW
18578,18,91,105,77,0,10/2/2006 0:00,TPCW
18578,18,24,173,88,0,10/2/2006 0:00,TPCW
22084,30,20,118,193,0,10/2/2006 0:00,TPCW
24411,25,89,106,119,0,10/2/2006 0:00,TPCW
26139,21,62,157,80,0,10/2/2006 0:00,TPCW
28681,37,102,117,101,0,10/2/2006 0:00,TPCW
30367,13,64,257,45,0,10/2/2006 0:00,TPCW
32592,28,35,304,110,0,10/2/2006 0:00,TPCW
32592,28,36,379,18,0,10/2/2006 0:00,TPCW
46210,34,70,262,60,0,10/2/2006 0:00,TPCW
47837,36,67,328,169,0,10/2/2006 0:00,TPCW
51350,2,68,101,80,0,10/2/2006 0:00,TPCW
51947,6,95,335,70,0,10/2/2006 0:00,TPCW
54723,27,22,317,18,0,10/2/2006 0:00,TPCW
54723,27,104,221,119,0,10/2/2006 0:00,TPCW
54762,9,14,117,109,0,10/2/2006 0:00,TPCW
55145,17,45,110,107,0,10/2/2006 0:00,TPCW
5333,9,3,266,77,0,10/1/2006 0:00,TPCW
6928,6,93,102,124,0,10/1/2006 0:00,TPCW
7383,26,24,214,169,0,10/1/2006 0:00,TPCW
8210,22,19,119,50,0,10/1/2006 0:00,TPCW
10050,11,41,153,43,0,10/1/2006 0:00,TPCW
11544,21,85,310,190,0,10/1/2006 0:00,TPCW
12256,17,21,185,191,0,10/1/2006 0:00,TPCW
12256,17,26,268,75,0,10/1/2006 0:00,TPCW
18932,36,78,126,186,0,10/1/2006 0:00,TPCW
19805,27,85,269,136,0,10/1/2006 0:00,TPCW
22416,8,2,395,113,0,10/1/2006 0:00,TPCW
24468,37,43,169,176,0,10/1/2006 0:00,TPCW
24468,37,45,386,99,0,10/1/2006 0:00,TPCW
25396,14,50,166,83,0,10/1/2006 0:00,TPCW
26571,32,65,373,14,0,10/1/2006 0:00,TPCW
26571,32,17,392,130,0,10/1/2006 0:00,TPCW
33338,34,41,106,43,0,10/1/2006 0:00,TPCW
39055,16,38,122,179,0,10/1/2006 0:00,TPCW
40931,30,85,132,150,0,10/1/2006 0:00,TPCW
40931,30,81,202,175,0,10/1/2006 0:00,TPCW
44732,18,28,345,125,0,10/1/2006 0:00,TPCW
48974,39,61,112,35,0,10/1/2006 0:00,TPCW
49444,3,39,113,81,0,10/1/2006 0:00,TPCW
6744,36,90,338,19,0,9/30/2006 0:00,TPCW
8922,33,63,272,16,0,9/30/2006 0:00,TPCW
9257,1,14,109,25,0,9/30/2006 0:00,TPCW
12612,37,101,306,49,0,9/30/2006 0:00,TPCW
19816,9,12,296,111,0,9/30/2006 0:00,TPCW
22482,2,77,267,150,0,9/30/2006 0:00,TPCW
24810,29,56,162,174,0,9/30/2006 0:00,TPCW
29473,32,19,120,118,0,9/30/2006 0:00,TPCW
34428,31,71,259,122,0,9/30/2006 0:00,TPCW
36427,10,63,375,155,0,9/30/2006 0:00,TPCW
41020,8,4,112,125,0,9/30/2006 0:00,TPCW
48631,15,74,325,12,0,9/30/2006 0:00,TPCW
50333,7,11,246,111,0,9/30/2006 0:00,TPCW
50803,14,14,299,128,0,9/30/2006 0:00,TPCW
51754,5,84,234,153,0,9/30/2006 0:00,TPCW
52955,17,96,190,122,0,9/30/2006 0:00,TPCW
53778,3,42,189,136,0,9/30/2006 0:00,TPCW
3442,24,90,392,119,0,9/29/2006 0:00,TPCW
6382,6,47,188,32,0,9/29/2006 0:00,TPCW
6382,6,3,300,66,0,9/29/2006 0:00,TPCW
9492,36,53,264,85,0,9/29/2006 0:00,TPCW
17372,9,94,329,48,0,9/29/2006 0:00,TPCW
18289,39,52,193,83,0,9/29/2006 0:00,TPCW
20491,2,46,345,157,0,9/29/2006 0:00,TPCW
